 frequency       inoise_spectrum onoise_spectrum
 4.07151555e+07  2.12150040e-07  1.73356652e-09 
 4.30671707e+07  2.13845070e-07  1.65387879e-09 
 4.55550561e+07  2.15694444e-07  1.57853840e-09 
 4.81866605e+07  2.17811617e-07  1.50711247e-09 
 5.09702863e+07  2.20281852e-07  1.43922829e-09 
 5.39147154e+07  2.23166469e-07  1.37456826e-09 
 5.70292370e+07  2.26507478e-07  1.31286450e-09 
 6.03236769e+07  2.30331817e-07  1.25389310e-09 
 6.38084285e+07  2.34654839e-07  1.19746833e-09 
 6.74944857e+07  2.39482999e-07  1.14343709e-09 
 7.13934775e+07  2.44815807e-07  1.09167358e-09 
 7.55177045e+07  2.50647172e-07  1.04207435e-09 
 7.98801781e+07  2.56966280e-07  9.94553901e-10 
 8.44946611e+07  2.63758127e-07  9.49040670e-10 
 8.93757115e+07  2.71003814e-07  9.05473674e-10 
 9.45387283e+07  2.78680702e-07  8.63799592e-10 
 1.00000000e+08  2.86762484e-07  8.23970391e-10 
